zdd_id,thesis_number,magic_number,array_index,array_length,array_elements,array_signature_sorted,element_position,element_value
55,242139,0,98,5,"[7,8,10,60,63]","[7,8,10,60,63]",1,8
55,242139,0,98,5,"[7,8,10,60,63]","[7,8,10,60,63]",2,10
55,242139,0,98,5,"[7,8,10,60,63]","[7,8,10,60,63]",3,60
55,242139,0,98,5,"[7,8,10,60,63]","[7,8,10,60,63]",4,63
55,242139,0,99,6,"[7,8,10,60,63,64]","[7,8,10,60,63,64]",0,7
55,242139,0,99,6,"[7,8,10,60,63,64]","[7,8,10,60,63,64]",1,8
55,242139,0,99,6,"[7,8,10,60,63,64]","[7,8,10,60,63,64]",2,10
55,242139,0,99,6,"[7,8,10,60,63,64]","[7,8,10,60,63,64]",3,60
55,242139,0,99,6,"[7,8,10,60,63,64]","[7,8,10,60,63,64]",4,63
55,242139,0,99,6,"[7,8,10,60,63,64]","[7,8,10,60,63,64]",5,64
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",0,7
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",1,8
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",2,10
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",3,60
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",4,63
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",5,64
55,242139,0,100,7,"[7,8,10,60,63,64,65]","[7,8,10,60,63,64,65]",6,65
55,242139,0,101,6,"[7,8,10,60,63,65]","[7,8,10,60,63,65]",0,7
55,242139,0,101,6,"[7,8,10,60,63,65]","[7,8,10,60,63,65]",1,8
55,242139,0,101,6,"[7,8,10,60,63,65]","[7,8,10,60,63,65]",2,10
55,242139,0,101,6,"[7,8,10,60,63,65]","[7,8,10,60,63,65]",3,60
55,242139,0,101,6,"[7,8,10,60,63,65]","[7,8,10,60,63,65]",4,63
55,242139,0,101,6,"[7,8,10,60,63,65]","[7,8,10,60,63,65]",5,65
55,242139,0,102,5,"[7,8,10,60,64]","[7,8,10,60,64]",0,7
55,242139,0,102,5,"[7,8,10,60,64]","[7,8,10,60,64]",1,8
55,242139,0,102,5,"[7,8,10,60,64]","[7,8,10,60,64]",2,10
55,242139,0,102,5,"[7,8,10,60,64]","[7,8,10,60,64]",3,60
55,242139,0,102,5,"[7,8,10,60,64]","[7,8,10,60,64]",4,64
55,242139,0,103,6,"[7,8,10,60,64,65]","[7,8,10,60,64,65]",0,7
55,242139,0,103,6,"[7,8,10,60,64,65]","[7,8,10,60,64,65]",1,8
55,242139,0,103,6,"[7,8,10,60,64,65]","[7,8,10,60,64,65]",2,10
55,242139,0,103,6,"[7,8,10,60,64,65]","[7,8,10,60,64,65]",3,60
55,242139,0,103,6,"[7,8,10,60,64,65]","[7,8,10,60,64,65]",4,64
55,242139,0,103,6,"[7,8,10,60,64,65]","[7,8,10,60,64,65]",5,65
55,242139,0,104,5,"[7,8,10,60,65]","[7,8,10,60,65]",0,7
55,242139,0,104,5,"[7,8,10,60,65]","[7,8,10,60,65]",1,8
55,242139,0,104,5,"[7,8,10,60,65]","[7,8,10,60,65]",2,10
55,242139,0,104,5,"[7,8,10,60,65]","[7,8,10,60,65]",3,60
55,242139,0,104,5,"[7,8,10,60,65]","[7,8,10,60,65]",4,65
55,242139,0,105,3,"[7,8,60]","[7,8,60]",0,7
55,242139,0,105,3,"[7,8,60]","[7,8,60]",1,8
55,242139,0,105,3,"[7,8,60]","[7,8,60]",2,60
55,242139,0,106,4,"[7,8,60,63]","[7,8,60,63]",0,7
55,242139,0,106,4,"[7,8,60,63]","[7,8,60,63]",1,8
55,242139,0,106,4,"[7,8,60,63]","[7,8,60,63]",2,60
55,242139,0,106,4,"[7,8,60,63]","[7,8,60,63]",3,63
55,242139,0,107,5,"[7,8,60,63,64]","[7,8,60,63,64]",0,7
55,242139,0,107,5,"[7,8,60,63,64]","[7,8,60,63,64]",1,8
55,242139,0,107,5,"[7,8,60,63,64]","[7,8,60,63,64]",2,60
55,242139,0,107,5,"[7,8,60,63,64]","[7,8,60,63,64]",3,63
55,242139,0,107,5,"[7,8,60,63,64]","[7,8,60,63,64]",4,64
55,242139,0,108,6,"[7,8,60,63,64,65]","[7,8,60,63,64,65]",0,7
55,242139,0,108,6,"[7,8,60,63,64,65]","[7,8,60,63,64,65]",1,8
55,242139,0,108,6,"[7,8,60,63,64,65]","[7,8,60,63,64,65]",2,60
55,242139,0,108,6,"[7,8,60,63,64,65]","[7,8,60,63,64,65]",3,63
55,242139,0,108,6,"[7,8,60,63,64,65]","[7,8,60,63,64,65]",4,64
55,242139,0,108,6,"[7,8,60,63,64,65]","[7,8,60,63,64,65]",5,65
55,242139,0,109,5,"[7,8,60,63,65]","[7,8,60,63,65]",0,7
55,242139,0,109,5,"[7,8,60,63,65]","[7,8,60,63,65]",1,8
55,242139,0,109,5,"[7,8,60,63,65]","[7,8,60,63,65]",2,60
55,242139,0,109,5,"[7,8,60,63,65]","[7,8,60,63,65]",3,63
55,242139,0,109,5,"[7,8,60,63,65]","[7,8,60,63,65]",4,65
55,242139,0,110,4,"[7,8,60,64]","[7,8,60,64]",0,7
55,242139,0,110,4,"[7,8,60,64]","[7,8,60,64]",1,8
55,242139,0,110,4,"[7,8,60,64]","[7,8,60,64]",2,60
55,242139,0,110,4,"[7,8,60,64]","[7,8,60,64]",3,64
55,242139,0,111,5,"[7,8,60,64,65]","[7,8,60,64,65]",0,7
55,242139,0,111,5,"[7,8,60,64,65]","[7,8,60,64,65]",1,8
55,242139,0,111,5,"[7,8,60,64,65]","[7,8,60,64,65]",2,60
55,242139,0,111,5,"[7,8,60,64,65]","[7,8,60,64,65]",3,64
55,242139,0,111,5,"[7,8,60,64,65]","[7,8,60,64,65]",4,65
55,242139,0,112,4,"[7,8,60,65]","[7,8,60,65]",0,7
55,242139,0,112,4,"[7,8,60,65]","[7,8,60,65]",1,8
55,242139,0,112,4,"[7,8,60,65]","[7,8,60,65]",2,60
55,242139,0,112,4,"[7,8,60,65]","[7,8,60,65]",3,65
55,242139,0,113,6,"[7,10,38,60,63,64]","[7,10,38,60,63,64]",0,7
55,242139,0,113,6,"[7,10,38,60,63,64]","[7,10,38,60,63,64]",1,10
55,242139,0,113,6,"[7,10,38,60,63,64]","[7,10,38,60,63,64]",2,38
55,242139,0,113,6,"[7,10,38,60,63,64]","[7,10,38,60,63,64]",3,60
55,242139,0,113,6,"[7,10,38,60,63,64]","[7,10,38,60,63,64]",4,63
55,242139,0,113,6,"[7,10,38,60,63,64]","[7,10,38,60,63,64]",5,64
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",0,7
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",1,10
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",2,38
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",3,60
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",4,63
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",5,64
55,242139,0,114,7,"[7,10,38,60,63,64,65]","[7,10,38,60,63,64,65]",6,65
55,242139,0,115,6,"[7,10,38,60,63,65]","[7,10,38,60,63,65]",0,7
55,242139,0,115,6,"[7,10,38,60,63,65]","[7,10,38,60,63,65]",1,10
55,242139,0,115,6,"[7,10,38,60,63,65]","[7,10,38,60,63,65]",2,38
55,242139,0,115,6,"[7,10,38,60,63,65]","[7,10,38,60,63,65]",3,60
55,242139,0,115,6,"[7,10,38,60,63,65]","[7,10,38,60,63,65]",4,63
55,242139,0,115,6,"[7,10,38,60,63,65]","[7,10,38,60,63,65]",5,65
55,242139,0,116,3,"[7,10,60]","[7,10,60]",0,7
55,242139,0,116,3,"[7,10,60]","[7,10,60]",1,10
55,242139,0,116,3,"[7,10,60]","[7,10,60]",2,60
55,242139,0,117,4,"[7,10,60,63]","[7,10,60,63]",0,7
55,242139,0,117,4,"[7,10,60,63]","[7,10,60,63]",1,10
55,242139,0,117,4,"[7,10,60,63]","[7,10,60,63]",2,60
55,242139,0,117,4,"[7,10,60,63]","[7,10,60,63]",3,63
55,242139,0,118,5,"[7,10,60,63,64]","[7,10,60,63,64]",0,7
55,242139,0,118,5,"[7,10,60,63,64]","[7,10,60,63,64]",1,10
55,242139,0,118,5,"[7,10,60,63,64]","[7,10,60,63,64]",2,60
55,242139,0,118,5,"[7,10,60,63,64]","[7,10,60,63,64]",3,63
55,242139,0,118,5,"[7,10,60,63,64]","[7,10,60,63,64]",4,64
55,242139,0,119,6,"[7,10,60,63,64,65]","[7,10,60,63,64,65]",0,7
55,242139,0,119,6,"[7,10,60,63,64,65]","[7,10,60,63,64,65]",1,10
55,242139,0,119,6,"[7,10,60,63,64,65]","[7,10,60,63,64,65]",2,60
55,242139,0,119,6,"[7,10,60,63,64,65]","[7,10,60,63,64,65]",3,63
55,242139,0,119,6,"[7,10,60,63,64,65]","[7,10,60,63,64,65]",4,64
55,242139,0,119,6,"[7,10,60,63,64,65]","[7,10,60,63,64,65]",5,65
55,242139,0,120,5,"[7,10,60,63,65]","[7,10,60,63,65]",0,7
55,242139,0,120,5,"[7,10,60,63,65]","[7,10,60,63,65]",1,10
55,242139,0,120,5,"[7,10,60,63,65]","[7,10,60,63,65]",2,60
55,242139,0,120,5,"[7,10,60,63,65]","[7,10,60,63,65]",3,63
55,242139,0,120,5,"[7,10,60,63,65]","[7,10,60,63,65]",4,65
55,242139,0,121,4,"[7,10,60,64]","[7,10,60,64]",0,7
55,242139,0,121,4,"[7,10,60,64]","[7,10,60,64]",1,10
55,242139,0,121,4,"[7,10,60,64]","[7,10,60,64]",2,60
55,242139,0,121,4,"[7,10,60,64]","[7,10,60,64]",3,64
55,242139,0,122,5,"[7,10,60,64,65]","[7,10,60,64,65]",0,7
55,242139,0,122,5,"[7,10,60,64,65]","[7,10,60,64,65]",1,10
55,242139,0,122,5,"[7,10,60,64,65]","[7,10,60,64,65]",2,60
55,242139,0,122,5,"[7,10,60,64,65]","[7,10,60,64,65]",3,64
55,242139,0,122,5,"[7,10,60,64,65]","[7,10,60,64,65]",4,65
55,242139,0,123,4,"[7,10,60,65]","[7,10,60,65]",0,7
55,242139,0,123,4,"[7,10,60,65]","[7,10,60,65]",1,10
55,242139,0,123,4,"[7,10,60,65]","[7,10,60,65]",2,60
55,242139,0,123,4,"[7,10,60,65]","[7,10,60,65]",3,65
55,242139,0,124,2,"[7,60]","[7,60]",0,7
55,242139,0,124,2,"[7,60]","[7,60]",1,60
55,242139,0,125,3,"[7,60,63]","[7,60,63]",0,7
55,242139,0,125,3,"[7,60,63]","[7,60,63]",1,60
55,242139,0,125,3,"[7,60,63]","[7,60,63]",2,63
55,242139,0,126,4,"[7,60,63,64]","[7,60,63,64]",0,7
55,242139,0,126,4,"[7,60,63,64]","[7,60,63,64]",1,60
55,242139,0,126,4,"[7,60,63,64]","[7,60,63,64]",2,63
55,242139,0,126,4,"[7,60,63,64]","[7,60,63,64]",3,64
55,242139,0,127,5,"[7,60,63,64,65]","[7,60,63,64,65]",0,7
55,242139,0,127,5,"[7,60,63,64,65]","[7,60,63,64,65]",1,60
55,242139,0,127,5,"[7,60,63,64,65]","[7,60,63,64,65]",2,63
55,242139,0,127,5,"[7,60,63,64,65]","[7,60,63,64,65]",3,64
55,242139,0,127,5,"[7,60,63,64,65]","[7,60,63,64,65]",4,65
55,242139,0,128,4,"[7,60,63,65]","[7,60,63,65]",0,7
55,242139,0,128,4,"[7,60,63,65]","[7,60,63,65]",1,60
55,242139,0,128,4,"[7,60,63,65]","[7,60,63,65]",2,63
55,242139,0,128,4,"[7,60,63,65]","[7,60,63,65]",3,65
55,242139,0,129,3,"[7,60,64]","[7,60,64]",0,7
55,242139,0,129,3,"[7,60,64]","[7,60,64]",1,60
55,242139,0,129,3,"[7,60,64]","[7,60,64]",2,64
55,242139,0,130,4,"[7,60,64,65]","[7,60,64,65]",0,7
55,242139,0,130,4,"[7,60,64,65]","[7,60,64,65]",1,60
55,242139,0,130,4,"[7,60,64,65]","[7,60,64,65]",2,64
55,242139,0,130,4,"[7,60,64,65]","[7,60,64,65]",3,65
55,242139,0,131,3,"[7,60,65]","[7,60,65]",0,7
55,242139,0,131,3,"[7,60,65]","[7,60,65]",1,60
55,242139,0,131,3,"[7,60,65]","[7,60,65]",2,65
55,242139,0,132,1,[8],[8],0,8
55,242139,0,133,2,"[8,10]","[8,10]",0,8
55,242139,0,133,2,"[8,10]","[8,10]",1,10
55,242139,0,134,3,"[8,10,60]","[8,10,60]",0,8
55,242139,0,134,3,"[8,10,60]","[8,10,60]",1,10
55,242139,0,134,3,"[8,10,60]","[8,10,60]",2,60
55,242139,0,135,4,"[8,10,60,63]","[8,10,60,63]",0,8
55,242139,0,135,4,"[8,10,60,63]","[8,10,60,63]",1,10
55,242139,0,135,4,"[8,10,60,63]","[8,10,60,63]",2,60
55,242139,0,135,4,"[8,10,60,63]","[8,10,60,63]",3,63
55,242139,0,136,5,"[8,10,60,63,64]","[8,10,60,63,64]",0,8
55,242139,0,136,5,"[8,10,60,63,64]","[8,10,60,63,64]",1,10
55,242139,0,136,5,"[8,10,60,63,64]","[8,10,60,63,64]",2,60
55,242139,0,136,5,"[8,10,60,63,64]","[8,10,60,63,64]",3,63
55,242139,0,136,5,"[8,10,60,63,64]","[8,10,60,63,64]",4,64
55,242139,0,137,6,"[8,10,60,63,64,65]","[8,10,60,63,64,65]",0,8
55,242139,0,137,6,"[8,10,60,63,64,65]","[8,10,60,63,64,65]",1,10
55,242139,0,137,6,"[8,10,60,63,64,65]","[8,10,60,63,64,65]",2,60
55,242139,0,137,6,"[8,10,60,63,64,65]","[8,10,60,63,64,65]",3,63
55,242139,0,137,6,"[8,10,60,63,64,65]","[8,10,60,63,64,65]",4,64
55,242139,0,137,6,"[8,10,60,63,64,65]","[8,10,60,63,64,65]",5,65
55,242139,0,138,5,"[8,10,60,63,65]","[8,10,60,63,65]",0,8
55,242139,0,138,5,"[8,10,60,63,65]","[8,10,60,63,65]",1,10
55,242139,0,138,5,"[8,10,60,63,65]","[8,10,60,63,65]",2,60
55,242139,0,138,5,"[8,10,60,63,65]","[8,10,60,63,65]",3,63
55,242139,0,138,5,"[8,10,60,63,65]","[8,10,60,63,65]",4,65
55,242139,0,139,4,"[8,10,60,64]","[8,10,60,64]",0,8
55,242139,0,139,4,"[8,10,60,64]","[8,10,60,64]",1,10
55,242139,0,139,4,"[8,10,60,64]","[8,10,60,64]",2,60
55,242139,0,139,4,"[8,10,60,64]","[8,10,60,64]",3,64
55,242139,0,140,5,"[8,10,60,64,65]","[8,10,60,64,65]",0,8
55,242139,0,140,5,"[8,10,60,64,65]","[8,10,60,64,65]",1,10
55,242139,0,140,5,"[8,10,60,64,65]","[8,10,60,64,65]",2,60
55,242139,0,140,5,"[8,10,60,64,65]","[8,10,60,64,65]",3,64
55,242139,0,140,5,"[8,10,60,64,65]","[8,10,60,64,65]",4,65
55,242139,0,141,4,"[8,10,60,65]","[8,10,60,65]",0,8
55,242139,0,141,4,"[8,10,60,65]","[8,10,60,65]",1,10
55,242139,0,141,4,"[8,10,60,65]","[8,10,60,65]",2,60
55,242139,0,141,4,"[8,10,60,65]","[8,10,60,65]",3,65
55,242139,0,142,3,"[8,10,63]","[8,10,63]",0,8
55,242139,0,142,3,"[8,10,63]","[8,10,63]",1,10
55,242139,0,142,3,"[8,10,63]","[8,10,63]",2,63
55,242139,0,143,4,"[8,10,63,64]","[8,10,63,64]",0,8
55,242139,0,143,4,"[8,10,63,64]","[8,10,63,64]",1,10
55,242139,0,143,4,"[8,10,63,64]","[8,10,63,64]",2,63
55,242139,0,143,4,"[8,10,63,64]","[8,10,63,64]",3,64
55,242139,0,144,5,"[8,10,63,64,65]","[8,10,63,64,65]",0,8
55,242139,0,144,5,"[8,10,63,64,65]","[8,10,63,64,65]",1,10
55,242139,0,144,5,"[8,10,63,64,65]","[8,10,63,64,65]",2,63
55,242139,0,144,5,"[8,10,63,64,65]","[8,10,63,64,65]",3,64
55,242139,0,144,5,"[8,10,63,64,65]","[8,10,63,64,65]",4,65
55,242139,0,145,4,"[8,10,63,65]","[8,10,63,65]",0,8
55,242139,0,145,4,"[8,10,63,65]","[8,10,63,65]",1,10
55,242139,0,145,4,"[8,10,63,65]","[8,10,63,65]",2,63
55,242139,0,145,4,"[8,10,63,65]","[8,10,63,65]",3,65
55,242139,0,146,3,"[8,10,64]","[8,10,64]",0,8
55,242139,0,146,3,"[8,10,64]","[8,10,64]",1,10
55,242139,0,146,3,"[8,10,64]","[8,10,64]",2,64
55,242139,0,147,4,"[8,10,64,65]","[8,10,64,65]",0,8
55,242139,0,147,4,"[8,10,64,65]","[8,10,64,65]",1,10
55,242139,0,147,4,"[8,10,64,65]","[8,10,64,65]",2,64
55,242139,0,147,4,"[8,10,64,65]","[8,10,64,65]",3,65
55,242139,0,148,3,"[8,10,65]","[8,10,65]",0,8
55,242139,0,148,3,"[8,10,65]","[8,10,65]",1,10
55,242139,0,148,3,"[8,10,65]","[8,10,65]",2,65
55,242139,0,149,2,"[8,60]","[8,60]",0,8
55,242139,0,149,2,"[8,60]","[8,60]",1,60
55,242139,0,150,3,"[8,60,63]","[8,60,63]",0,8
55,242139,0,150,3,"[8,60,63]","[8,60,63]",1,60
55,242139,0,150,3,"[8,60,63]","[8,60,63]",2,63
55,242139,0,151,4,"[8,60,63,64]","[8,60,63,64]",0,8
55,242139,0,151,4,"[8,60,63,64]","[8,60,63,64]",1,60
55,242139,0,151,4,"[8,60,63,64]","[8,60,63,64]",2,63
55,242139,0,151,4,"[8,60,63,64]","[8,60,63,64]",3,64
55,242139,0,152,5,"[8,60,63,64,65]","[8,60,63,64,65]",0,8
55,242139,0,152,5,"[8,60,63,64,65]","[8,60,63,64,65]",1,60
55,242139,0,152,5,"[8,60,63,64,65]","[8,60,63,64,65]",2,63
55,242139,0,152,5,"[8,60,63,64,65]","[8,60,63,64,65]",3,64
55,242139,0,152,5,"[8,60,63,64,65]","[8,60,63,64,65]",4,65
55,242139,0,153,4,"[8,60,63,65]","[8,60,63,65]",0,8
55,242139,0,153,4,"[8,60,63,65]","[8,60,63,65]",1,60
55,242139,0,153,4,"[8,60,63,65]","[8,60,63,65]",2,63
55,242139,0,153,4,"[8,60,63,65]","[8,60,63,65]",3,65
55,242139,0,154,3,"[8,60,64]","[8,60,64]",0,8
55,242139,0,154,3,"[8,60,64]","[8,60,64]",1,60
55,242139,0,154,3,"[8,60,64]","[8,60,64]",2,64
55,242139,0,155,4,"[8,60,64,65]","[8,60,64,65]",0,8
55,242139,0,155,4,"[8,60,64,65]","[8,60,64,65]",1,60
55,242139,0,155,4,"[8,60,64,65]","[8,60,64,65]",2,64
55,242139,0,155,4,"[8,60,64,65]","[8,60,64,65]",3,65
55,242139,0,156,3,"[8,60,65]","[8,60,65]",0,8
55,242139,0,156,3,"[8,60,65]","[8,60,65]",1,60
55,242139,0,156,3,"[8,60,65]","[8,60,65]",2,65
55,242139,0,157,2,"[8,63]","[8,63]",0,8
55,242139,0,157,2,"[8,63]","[8,63]",1,63
55,242139,0,158,3,"[8,63,64]","[8,63,64]",0,8
55,242139,0,158,3,"[8,63,64]","[8,63,64]",1,63
55,242139,0,158,3,"[8,63,64]","[8,63,64]",2,64
55,242139,0,159,4,"[8,63,64,65]","[8,63,64,65]",0,8
55,242139,0,159,4,"[8,63,64,65]","[8,63,64,65]",1,63
55,242139,0,159,4,"[8,63,64,65]","[8,63,64,65]",2,64
55,242139,0,159,4,"[8,63,64,65]","[8,63,64,65]",3,65
55,242139,0,160,3,"[8,63,65]","[8,63,65]",0,8
55,242139,0,160,3,"[8,63,65]","[8,63,65]",1,63
55,242139,0,160,3,"[8,63,65]","[8,63,65]",2,65
55,242139,0,161,2,"[8,64]","[8,64]",0,8
55,242139,0,161,2,"[8,64]","[8,64]",1,64
55,242139,0,162,3,"[8,64,65]","[8,64,65]",0,8
55,242139,0,162,3,"[8,64,65]","[8,64,65]",1,64
55,242139,0,162,3,"[8,64,65]","[8,64,65]",2,65
55,242139,0,163,2,"[8,65]","[8,65]",0,8
55,242139,0,163,2,"[8,65]","[8,65]",1,65
55,242139,0,164,1,[10],[10],0,10
55,242139,0,165,2,"[10,60]","[10,60]",0,10
55,242139,0,165,2,"[10,60]","[10,60]",1,60
55,242139,0,166,3,"[10,60,63]","[10,60,63]",0,10
55,242139,0,166,3,"[10,60,63]","[10,60,63]",1,60
55,242139,0,166,3,"[10,60,63]","[10,60,63]",2,63
55,242139,0,167,4,"[10,60,63,64]","[10,60,63,64]",0,10
55,242139,0,167,4,"[10,60,63,64]","[10,60,63,64]",1,60
55,242139,0,167,4,"[10,60,63,64]","[10,60,63,64]",2,63
55,242139,0,167,4,"[10,60,63,64]","[10,60,63,64]",3,64
55,242139,0,168,5,"[10,60,63,64,65]","[10,60,63,64,65]",0,10
55,242139,0,168,5,"[10,60,63,64,65]","[10,60,63,64,65]",1,60
55,242139,0,168,5,"[10,60,63,64,65]","[10,60,63,64,65]",2,63
55,242139,0,168,5,"[10,60,63,64,65]","[10,60,63,64,65]",3,64
55,242139,0,168,5,"[10,60,63,64,65]","[10,60,63,64,65]",4,65
55,242139,0,169,4,"[10,60,63,65]","[10,60,63,65]",0,10
55,242139,0,169,4,"[10,60,63,65]","[10,60,63,65]",1,60
55,242139,0,169,4,"[10,60,63,65]","[10,60,63,65]",2,63
55,242139,0,169,4,"[10,60,63,65]","[10,60,63,65]",3,65
55,242139,0,170,3,"[10,60,64]","[10,60,64]",0,10
55,242139,0,170,3,"[10,60,64]","[10,60,64]",1,60
55,242139,0,170,3,"[10,60,64]","[10,60,64]",2,64
55,242139,0,171,4,"[10,60,64,65]","[10,60,64,65]",0,10
55,242139,0,171,4,"[10,60,64,65]","[10,60,64,65]",1,60
55,242139,0,171,4,"[10,60,64,65]","[10,60,64,65]",2,64
55,242139,0,171,4,"[10,60,64,65]","[10,60,64,65]",3,65
55,242139,0,172,3,"[10,60,65]","[10,60,65]",0,10
55,242139,0,172,3,"[10,60,65]","[10,60,65]",1,60
55,242139,0,172,3,"[10,60,65]","[10,60,65]",2,65
55,242139,0,173,2,"[10,63]","[10,63]",0,10
55,242139,0,173,2,"[10,63]","[10,63]",1,63
55,242139,0,174,3,"[10,63,64]","[10,63,64]",0,10
55,242139,0,174,3,"[10,63,64]","[10,63,64]",1,63
55,242139,0,174,3,"[10,63,64]","[10,63,64]",2,64
55,242139,0,175,4,"[10,63,64,65]","[10,63,64,65]",0,10
55,242139,0,175,4,"[10,63,64,65]","[10,63,64,65]",1,63
55,242139,0,175,4,"[10,63,64,65]","[10,63,64,65]",2,64
55,242139,0,175,4,"[10,63,64,65]","[10,63,64,65]",3,65
55,242139,0,176,3,"[10,63,65]","[10,63,65]",0,10
55,242139,0,176,3,"[10,63,65]","[10,63,65]",1,63
55,242139,0,176,3,"[10,63,65]","[10,63,65]",2,65
55,242139,0,177,2,"[10,64]","[10,64]",0,10
55,242139,0,177,2,"[10,64]","[10,64]",1,64
55,242139,0,178,3,"[10,64,65]","[10,64,65]",0,10
55,242139,0,178,3,"[10,64,65]","[10,64,65]",1,64
55,242139,0,178,3,"[10,64,65]","[10,64,65]",2,65
55,242139,0,179,2,"[10,65]","[10,65]",0,10
55,242139,0,179,2,"[10,65]","[10,65]",1,65
55,242139,0,180,1,[60],[60],0,60
55,242139,0,181,2,"[60,63]","[60,63]",0,60
55,242139,0,181,2,"[60,63]","[60,63]",1,63
55,242139,0,182,3,"[60,63,64]","[60,63,64]",0,60
55,242139,0,182,3,"[60,63,64]","[60,63,64]",1,63
55,242139,0,182,3,"[60,63,64]","[60,63,64]",2,64
55,242139,0,183,4,"[60,63,64,65]","[60,63,64,65]",0,60
55,242139,0,183,4,"[60,63,64,65]","[60,63,64,65]",1,63
55,242139,0,183,4,"[60,63,64,65]","[60,63,64,65]",2,64
55,242139,0,183,4,"[60,63,64,65]","[60,63,64,65]",3,65
55,242139,0,184,3,"[60,63,65]","[60,63,65]",0,60
55,242139,0,184,3,"[60,63,65]","[60,63,65]",1,63
55,242139,0,184,3,"[60,63,65]","[60,63,65]",2,65
55,242139,0,185,2,"[60,64]","[60,64]",0,60
55,242139,0,185,2,"[60,64]","[60,64]",1,64
55,242139,0,186,3,"[60,64,65]","[60,64,65]",0,60
55,242139,0,186,3,"[60,64,65]","[60,64,65]",1,64
55,242139,0,186,3,"[60,64,65]","[60,64,65]",2,65
55,242139,0,187,2,"[60,65]","[60,65]",0,60
55,242139,0,187,2,"[60,65]","[60,65]",1,65
55,242139,0,188,1,[63],[63],0,63
55,242139,0,189,2,"[63,64]","[63,64]",0,63
55,242139,0,189,2,"[63,64]","[63,64]",1,64
55,242139,0,190,3,"[63,64,65]","[63,64,65]",0,63
55,242139,0,190,3,"[63,64,65]","[63,64,65]",1,64
55,242139,0,190,3,"[63,64,65]","[63,64,65]",2,65
55,242139,0,191,2,"[63,65]","[63,65]",0,63
55,242139,0,191,2,"[63,65]","[63,65]",1,65
55,242139,0,192,1,[64],[64],0,64
55,242139,0,193,2,"[64,65]","[64,65]",0,64
55,242139,0,193,2,"[64,65]","[64,65]",1,65
55,242139,0,194,1,[65],[65],0,65
56,245838,0,1,1,[5],[5],0,5
56,245838,0,2,2,"[5,7]","[5,7]",0,5
56,245838,0,2,2,"[5,7]","[5,7]",1,7
56,245838,0,3,3,"[5,7,8]","[5,7,8]",0,5
56,245838,0,3,3,"[5,7,8]","[5,7,8]",1,7
56,245838,0,3,3,"[5,7,8]","[5,7,8]",2,8
56,245838,0,4,4,"[5,7,8,10]","[5,7,8,10]",0,5
56,245838,0,4,4,"[5,7,8,10]","[5,7,8,10]",1,7
56,245838,0,4,4,"[5,7,8,10]","[5,7,8,10]",2,8
56,245838,0,4,4,"[5,7,8,10]","[5,7,8,10]",3,10
56,245838,0,5,5,"[5,7,8,10,64]","[5,7,8,10,64]",0,5
56,245838,0,5,5,"[5,7,8,10,64]","[5,7,8,10,64]",1,7
56,245838,0,5,5,"[5,7,8,10,64]","[5,7,8,10,64]",2,8
56,245838,0,5,5,"[5,7,8,10,64]","[5,7,8,10,64]",3,10
56,245838,0,5,5,"[5,7,8,10,64]","[5,7,8,10,64]",4,64
56,245838,0,6,6,"[5,7,8,10,64,65]","[5,7,8,10,64,65]",0,5
56,245838,0,6,6,"[5,7,8,10,64,65]","[5,7,8,10,64,65]",1,7
56,245838,0,6,6,"[5,7,8,10,64,65]","[5,7,8,10,64,65]",2,8
56,245838,0,6,6,"[5,7,8,10,64,65]","[5,7,8,10,64,65]",3,10
56,245838,0,6,6,"[5,7,8,10,64,65]","[5,7,8,10,64,65]",4,64
56,245838,0,6,6,"[5,7,8,10,64,65]","[5,7,8,10,64,65]",5,65
56,245838,0,7,5,"[5,7,8,10,65]","[5,7,8,10,65]",0,5
56,245838,0,7,5,"[5,7,8,10,65]","[5,7,8,10,65]",1,7
56,245838,0,7,5,"[5,7,8,10,65]","[5,7,8,10,65]",2,8
56,245838,0,7,5,"[5,7,8,10,65]","[5,7,8,10,65]",3,10
56,245838,0,7,5,"[5,7,8,10,65]","[5,7,8,10,65]",4,65
56,245838,0,8,4,"[5,7,8,64]","[5,7,8,64]",0,5
56,245838,0,8,4,"[5,7,8,64]","[5,7,8,64]",1,7
56,245838,0,8,4,"[5,7,8,64]","[5,7,8,64]",2,8
56,245838,0,8,4,"[5,7,8,64]","[5,7,8,64]",3,64
